lon lat dep Vp Vs
100.400 25.400 2.500 4.835 2.979
100.400 25.600 2.500 4.799 2.949
100.400 25.800 2.500 4.990 3.007
100.400 26.000 2.500 5.034 3.022
100.400 26.200 2.500 5.156 3.041
100.400 26.400 2.500 5.091 2.977
100.400 26.600 2.500 5.178 2.992
100.400 26.800 2.500 5.065 2.958
100.400 27.000 2.500 5.030 2.948
100.400 27.200 2.500 5.157 2.997
100.400 27.400 2.500 5.176 3.007
100.400 27.600 2.500 5.198 3.025
100.400 27.800 2.500 5.266 3.085
100.400 28.000 2.500 5.162 3.045
100.400 28.200 2.500 5.145 3.048
100.400 28.400 2.500 5.108 3.063
100.400 28.600 2.500 5.063 3.071
100.400 28.800 2.500 5.081 3.080
100.400 29.000 2.500 5.106 3.095
100.400 29.200 2.500 5.157 3.107
100.400 29.400 2.500 5.190 3.133
100.400 29.600 2.500 5.263 3.148
100.400 29.800 2.500 5.286 3.160
100.400 30.000 2.500 5.298 3.152
100.400 30.200 2.500 5.302 3.146
100.400 30.400 2.500 5.305 3.146
100.400 30.600 2.500 5.327 3.157
100.400 30.800 2.500 5.397 3.160
100.400 31.000 2.500 5.379 3.175
100.400 31.200 2.500 5.326 3.158
100.400 31.400 2.500 5.248 3.138
100.400 31.600 2.500 5.106 3.129
100.400 31.800 2.500 5.057 3.120
100.400 32.000 2.500 5.081 3.119
100.400 32.200 2.500 5.086 3.123
100.400 32.400 2.500 5.172 3.118
100.400 32.600 2.500 5.149 3.113
100.400 32.800 2.500 5.175 3.134
100.400 33.000 2.500 5.202 3.156
100.600 22.200 2.500 5.256 3.112
100.600 22.400 2.500 5.292 3.115
100.600 22.600 2.500 5.180 3.079
100.600 22.800 2.500 5.037 3.028
100.600 23.000 2.500 5.065 3.054
100.600 23.200 2.500 5.101 3.077
100.600 23.400 2.500 5.156 3.101
100.600 23.600 2.500 5.048 3.057
100.600 23.800 2.500 5.110 3.086
100.600 24.000 2.500 5.075 3.069
100.600 24.200 2.500 5.116 3.077
100.600 24.400 2.500 5.169 3.079
100.600 24.600 2.500 5.085 3.009
100.600 24.800 2.500 5.099 3.020
100.600 25.000 2.500 5.061 3.018
100.600 25.200 2.500 4.968 2.997
100.600 25.400 2.500 4.856 2.962
100.600 25.600 2.500 4.962 2.994
100.600 25.800 2.500 5.066 3.031
100.600 26.000 2.500 5.018 3.023
100.600 26.200 2.500 5.128 3.043
100.600 26.400 2.500 5.093 2.992
100.600 26.600 2.500 5.062 2.961
100.600 26.800 2.500 5.127 3.000
100.600 27.000 2.500 4.954 2.937
100.600 27.200 2.500 5.134 3.003
100.600 27.400 2.500 5.136 2.990
100.600 27.600 2.500 5.165 3.001
100.600 27.800 2.500 5.192 3.028
100.600 28.000 2.500 5.145 3.033
100.600 28.200 2.500 5.125 3.090
100.600 28.400 2.500 5.011 3.073
100.600 28.600 2.500 4.993 3.069
100.600 28.800 2.500 4.963 3.092
100.600 29.000 2.500 5.006 3.097
100.600 29.200 2.500 5.049 3.118
100.600 29.400 2.500 5.116 3.136
100.600 29.600 2.500 5.175 3.141
100.600 29.800 2.500 5.231 3.138
100.600 30.000 2.500 5.274 3.146
100.600 30.200 2.500 5.273 3.159
100.600 30.400 2.500 5.273 3.178
100.600 30.600 2.500 5.330 3.158
100.600 30.800 2.500 5.353 3.165
100.600 31.000 2.500 5.379 3.148
100.600 31.200 2.500 5.317 3.142
100.600 31.400 2.500 5.201 3.143
100.600 31.600 2.500 5.147 3.128
100.600 31.800 2.500 5.124 3.127
100.600 32.000 2.500 5.124 3.145
100.600 32.200 2.500 5.197 3.152
100.600 32.400 2.500 5.273 3.162
100.600 32.600 2.500 5.343 3.191
100.600 32.800 2.500 5.425 3.216
100.600 33.000 2.500 5.432 3.239
100.800 22.000 2.500 5.447 3.232
100.800 22.200 2.500 5.314 3.133
100.800 22.400 2.500 5.231 3.078
100.800 22.600 2.500 5.135 3.038
100.800 22.800 2.500 5.096 3.032
100.800 23.000 2.500 5.116 3.050
100.800 23.200 2.500 5.122 3.069
100.800 23.400 2.500 5.045 3.049
100.800 23.600 2.500 5.055 3.043
100.800 23.800 2.500 5.212 3.111
100.800 24.000 2.500 5.194 3.114
100.800 24.200 2.500 5.175 3.108
100.800 24.400 2.500 5.059 3.063
100.800 24.600 2.500 5.135 3.081
100.800 24.800 2.500 5.018 3.018
100.800 25.000 2.500 5.050 3.021
100.800 25.200 2.500 5.018 3.009
100.800 25.400 2.500 4.912 2.966
100.800 25.600 2.500 4.946 2.970
100.800 25.800 2.500 4.917 2.956
100.800 26.000 2.500 5.053 3.019
100.800 26.200 2.500 5.140 3.053
100.800 26.400 2.500 5.092 2.993
100.800 26.600 2.500 5.189 3.001
100.800 26.800 2.500 5.115 2.971
100.800 27.000 2.500 5.039 2.953
100.800 27.200 2.500 5.101 2.967
100.800 27.400 2.500 5.207 2.984
100.800 27.600 2.500 5.318 3.005
100.800 27.800 2.500 5.331 3.027
100.800 28.000 2.500 5.203 3.031
100.800 28.200 2.500 5.118 3.048
100.800 28.400 2.500 5.055 3.056
100.800 28.600 2.500 5.023 3.065
100.800 28.800 2.500 5.020 3.085
100.800 29.000 2.500 5.042 3.097
100.800 29.200 2.500 5.102 3.110
100.800 29.400 2.500 5.188 3.117
100.800 29.600 2.500 5.213 3.150
100.800 29.800 2.500 5.306 3.133
100.800 30.000 2.500 5.342 3.143
100.800 30.200 2.500 5.320 3.182
100.800 30.400 2.500 5.381 3.151
100.800 30.600 2.500 5.388 3.150
100.800 30.800 2.500 5.394 3.143
100.800 31.000 2.500 5.380 3.125
100.800 31.200 2.500 5.304 3.150
100.800 31.400 2.500 5.292 3.137
100.800 31.600 2.500 5.266 3.142
100.800 31.800 2.500 5.247 3.155
100.800 32.000 2.500 5.268 3.166
100.800 32.200 2.500 5.288 3.184
100.800 32.400 2.500 5.314 3.196
100.800 32.600 2.500 5.378 3.199
100.800 32.800 2.500 5.414 3.220
100.800 33.000 2.500 5.437 3.221
100.800 33.200 2.500 5.206 3.122
101.000 22.000 2.500 5.260 3.132
101.000 22.200 2.500 5.196 3.092
101.000 22.400 2.500 5.097 3.032
101.000 22.600 2.500 5.094 3.016
101.000 22.800 2.500 5.099 3.016
101.000 23.000 2.500 5.171 3.025
101.000 23.200 2.500 5.176 3.055
101.000 23.400 2.500 5.108 3.055
101.000 23.600 2.500 4.982 3.014
101.000 23.800 2.500 5.032 3.040
101.000 24.000 2.500 5.040 3.059
101.000 24.200 2.500 5.146 3.107
101.000 24.400 2.500 5.096 3.087
101.000 24.600 2.500 4.892 2.994
101.000 24.800 2.500 4.925 3.015
101.000 25.000 2.500 4.811 2.964
101.000 25.200 2.500 4.813 2.951
101.000 25.400 2.500 4.889 2.962
101.000 25.600 2.500 4.947 2.969
101.000 25.800 2.500 5.087 3.017
101.000 26.000 2.500 5.017 2.973
101.000 26.200 2.500 5.119 3.011
101.000 26.400 2.500 5.377 3.117
101.000 26.600 2.500 5.292 3.043
101.000 26.800 2.500 5.194 3.004
101.000 27.000 2.500 5.103 2.970
101.000 27.200 2.500 5.133 2.969
101.000 27.400 2.500 5.216 2.971
101.000 27.600 2.500 5.365 3.010
101.000 27.800 2.500 5.289 3.007
101.000 28.000 2.500 5.304 3.076
101.000 28.200 2.500 5.118 3.051
101.000 28.400 2.500 5.062 3.060
101.000 28.600 2.500 5.046 3.064
101.000 28.800 2.500 5.058 3.091
101.000 29.000 2.500 5.115 3.093
101.000 29.200 2.500 5.149 3.119
101.000 29.400 2.500 5.204 3.142
101.000 29.600 2.500 5.286 3.165
101.000 29.800 2.500 5.376 3.177
101.000 30.000 2.500 5.439 3.169
101.000 30.200 2.500 5.459 3.180
101.000 30.400 2.500 5.481 3.189
101.000 30.600 2.500 5.465 3.196
101.000 30.800 2.500 5.417 3.169
101.000 31.000 2.500 5.370 3.103
101.000 31.200 2.500 5.353 3.133
101.000 31.400 2.500 5.359 3.140
101.000 31.600 2.500 5.350 3.156
101.000 31.800 2.500 5.353 3.169
101.000 32.000 2.500 5.353 3.222
101.000 32.200 2.500 5.353 3.228
101.000 32.400 2.500 5.346 3.203
101.000 32.600 2.500 5.378 3.200
101.000 32.800 2.500 5.407 3.197
101.000 33.000 2.500 5.393 3.187
101.000 33.200 2.500 5.205 3.109
101.200 22.000 2.500 5.291 3.122
101.200 22.200 2.500 5.237 3.100
101.200 22.400 2.500 5.103 3.040
101.200 22.600 2.500 5.071 3.027
101.200 22.800 2.500 5.134 3.061
101.200 23.000 2.500 5.085 3.043
101.200 23.200 2.500 5.056 3.048
101.200 23.400 2.500 5.106 3.076
101.200 23.600 2.500 5.138 3.102
101.200 23.800 2.500 5.084 3.073
101.200 24.000 2.500 5.147 3.115
101.200 24.200 2.500 5.110 3.099
101.200 24.400 2.500 4.908 3.015
101.200 24.600 2.500 5.066 3.089
101.200 24.800 2.500 4.815 2.994
101.200 25.000 2.500 4.897 3.013
101.200 25.200 2.500 4.890 2.994
101.200 25.400 2.500 4.935 2.982
101.200 25.600 2.500 5.036 2.997
101.200 25.800 2.500 5.112 3.003
101.200 26.000 2.500 5.165 2.992
101.200 26.200 2.500 5.307 3.040
101.200 26.400 2.500 5.582 3.166
101.200 26.600 2.500 5.755 3.246
101.200 26.800 2.500 5.570 3.134
101.200 27.000 2.500 5.360 3.027
101.200 27.200 2.500 5.356 3.003
101.200 27.400 2.500 5.372 2.982
101.200 27.600 2.500 5.333 2.982
101.200 27.800 2.500 5.451 3.054
101.200 28.000 2.500 5.305 3.047
101.200 28.200 2.500 5.247 3.061
101.200 28.400 2.500 5.227 3.092
101.200 28.600 2.500 5.239 3.133
101.200 28.800 2.500 5.283 3.139
101.200 29.000 2.500 5.327 3.136
101.200 29.200 2.500 5.327 3.128
101.200 29.400 2.500 5.248 3.186
101.200 29.600 2.500 5.345 3.137
101.200 29.800 2.500 5.393 3.151
101.200 30.000 2.500 5.434 3.151
101.200 30.200 2.500 5.451 3.155
101.200 30.400 2.500 5.469 3.160
101.200 30.600 2.500 5.453 3.152
101.200 30.800 2.500 5.401 3.136
101.200 31.000 2.500 5.290 3.110
101.200 31.200 2.500 5.348 3.115
101.200 31.400 2.500 5.350 3.128
101.200 31.600 2.500 5.303 3.143
101.200 31.800 2.500 5.284 3.163
101.200 32.000 2.500 5.270 3.152
101.200 32.200 2.500 5.246 3.162
101.200 32.400 2.500 5.249 3.161
101.200 32.600 2.500 5.271 3.159
101.200 32.800 2.500 5.292 3.157
101.200 33.000 2.500 5.278 3.150
101.200 33.200 2.500 5.161 3.094
101.400 22.000 2.500 5.440 3.152
101.400 22.200 2.500 5.308 3.101
101.400 22.400 2.500 5.232 3.076
101.400 22.600 2.500 5.211 3.084
101.400 22.800 2.500 5.135 3.080
101.400 23.000 2.500 5.047 3.072
101.400 23.200 2.500 4.956 3.062
101.400 23.400 2.500 4.953 3.070
101.400 23.600 2.500 5.035 3.102
101.400 23.800 2.500 5.138 3.141
101.400 24.000 2.500 5.062 3.106
101.400 24.200 2.500 4.903 3.033
101.400 24.400 2.500 5.112 3.122
101.400 24.600 2.500 4.940 3.046
101.400 24.800 2.500 4.934 3.040
101.400 25.000 2.500 4.837 3.000
101.400 25.200 2.500 4.956 3.019
101.400 25.400 2.500 4.941 2.985
101.400 25.600 2.500 5.003 2.973
101.400 25.800 2.500 5.165 2.999
101.400 26.000 2.500 5.298 3.011
101.400 26.200 2.500 5.488 3.098
101.400 26.400 2.500 5.697 3.214
101.400 26.600 2.500 5.795 3.244
101.400 26.800 2.500 5.774 3.209
101.400 27.000 2.500 5.697 3.174
101.400 27.200 2.500 5.536 3.027
101.400 27.400 2.500 5.475 2.986
101.400 27.600 2.500 5.454 2.977
101.400 27.800 2.500 5.452 3.013
101.400 28.000 2.500 5.408 3.051
101.400 28.200 2.500 5.415 3.087
101.400 28.400 2.500 5.397 3.092
101.400 28.600 2.500 5.438 3.118
101.400 28.800 2.500 5.491 3.129
101.400 29.000 2.500 5.545 3.157
101.400 29.200 2.500 5.439 3.135
101.400 29.400 2.500 5.344 3.139
101.400 29.600 2.500 5.291 3.159
101.400 29.800 2.500 5.346 3.146
101.400 30.000 2.500 5.374 3.146
101.400 30.200 2.500 5.377 3.155
101.400 30.400 2.500 5.374 3.153
101.400 30.600 2.500 5.325 3.148
101.400 30.800 2.500 5.301 3.121
101.400 31.000 2.500 5.282 3.098
101.400 31.200 2.500 5.306 3.117
101.400 31.400 2.500 5.315 3.124
101.400 31.600 2.500 5.268 3.131
101.400 31.800 2.500 5.228 3.114
101.400 32.000 2.500 5.201 3.118
101.400 32.200 2.500 5.186 3.118
101.400 32.400 2.500 5.189 3.123
101.400 32.600 2.500 5.199 3.136
101.400 32.800 2.500 5.230 3.123
101.400 33.000 2.500 5.210 3.132
101.400 33.200 2.500 5.164 3.082
101.600 22.000 2.500 5.424 3.130
101.600 22.200 2.500 5.355 3.110
101.600 22.400 2.500 5.340 3.115
101.600 22.600 2.500 5.243 3.102
101.600 22.800 2.500 5.245 3.131
101.600 23.000 2.500 5.049 3.091
101.600 23.200 2.500 5.112 3.134
101.600 23.400 2.500 4.994 3.106
101.600 23.600 2.500 5.045 3.124
101.600 23.800 2.500 4.911 3.064
101.600 24.000 2.500 5.190 3.196
101.600 24.200 2.500 4.980 3.086
101.600 24.400 2.500 5.076 3.115
101.600 24.600 2.500 4.940 3.055
101.600 24.800 2.500 4.925 3.041
101.600 25.000 2.500 4.968 3.045
101.600 25.200 2.500 5.062 3.046
101.600 25.400 2.500 5.137 3.049
101.600 25.600 2.500 5.213 3.064
101.600 25.800 2.500 5.336 3.091
101.600 26.000 2.500 5.481 3.126
101.600 26.200 2.500 5.575 3.122
101.600 26.400 2.500 5.682 3.125
101.600 26.600 2.500 5.871 3.278
101.600 26.800 2.500 5.779 3.131
101.600 27.000 2.500 5.786 3.184
101.600 27.200 2.500 5.629 3.044
101.600 27.400 2.500 5.499 2.979
101.600 27.600 2.500 5.475 2.973
101.600 27.800 2.500 5.449 3.012
101.600 28.000 2.500 5.439 3.051
101.600 28.200 2.500 5.462 3.082
101.600 28.400 2.500 5.517 3.125
101.600 28.600 2.500 5.502 3.120
101.600 28.800 2.500 5.557 3.148
101.600 29.000 2.500 5.531 3.118
101.600 29.200 2.500 5.395 3.118
101.600 29.400 2.500 5.289 3.129
101.600 29.600 2.500 5.283 3.117
101.600 29.800 2.500 5.317 3.135
101.600 30.000 2.500 5.349 3.160
101.600 30.200 2.500 5.343 3.158
101.600 30.400 2.500 5.335 3.131
101.600 30.600 2.500 5.288 3.122
101.600 30.800 2.500 5.281 3.129
101.600 31.000 2.500 5.286 3.107
101.600 31.200 2.500 5.316 3.114
101.600 31.400 2.500 5.315 3.124
101.600 31.600 2.500 5.291 3.114
101.600 31.800 2.500 5.196 3.127
101.600 32.000 2.500 5.184 3.106
101.600 32.200 2.500 5.149 3.112
101.600 32.400 2.500 5.161 3.103
101.600 32.600 2.500 5.188 3.103
101.600 32.800 2.500 5.182 3.113
101.600 33.000 2.500 5.148 3.112
101.600 33.200 2.500 5.160 3.085
101.800 22.000 2.500 5.324 3.131
101.800 22.200 2.500 5.294 3.128
101.800 22.400 2.500 5.266 3.127
101.800 22.600 2.500 5.191 3.113
101.800 22.800 2.500 5.174 3.125
101.800 23.000 2.500 5.168 3.148
101.800 23.200 2.500 5.145 3.147
101.800 23.400 2.500 5.137 3.147
101.800 23.600 2.500 5.156 3.147
101.800 23.800 2.500 5.349 3.233
101.800 24.000 2.500 5.192 3.170
101.800 24.200 2.500 5.132 3.133
101.800 24.400 2.500 5.168 3.138
101.800 24.600 2.500 4.985 3.060
101.800 24.800 2.500 5.049 3.080
101.800 25.000 2.500 5.040 3.066
101.800 25.200 2.500 5.060 3.050
101.800 25.400 2.500 5.160 3.064
101.800 25.600 2.500 5.321 3.121
101.800 25.800 2.500 5.459 3.166
101.800 26.000 2.500 5.497 3.164
101.800 26.200 2.500 5.622 3.162
101.800 26.400 2.500 5.819 3.241
101.800 26.600 2.500 5.935 3.279
101.800 26.800 2.500 5.904 3.261
101.800 27.000 2.500 5.858 3.161
101.800 27.200 2.500 5.795 3.152
101.800 27.400 2.500 5.665 3.031
101.800 27.600 2.500 5.599 3.000
101.800 27.800 2.500 5.580 3.037
101.800 28.000 2.500 5.651 3.164
101.800 28.200 2.500 5.596 3.150
101.800 28.400 2.500 5.540 3.111
101.800 28.600 2.500 5.601 3.185
101.800 28.800 2.500 5.463 3.115
101.800 29.000 2.500 5.373 3.095
101.800 29.200 2.500 5.282 3.094
101.800 29.400 2.500 5.217 3.077
101.800 29.600 2.500 5.236 3.105
101.800 29.800 2.500 5.301 3.118
101.800 30.000 2.500 5.374 3.141
101.800 30.200 2.500 5.356 3.136
101.800 30.400 2.500 5.331 3.125
101.800 30.600 2.500 5.293 3.123
101.800 30.800 2.500 5.323 3.146
101.800 31.000 2.500 5.290 3.132
101.800 31.200 2.500 5.319 3.123
101.800 31.400 2.500 5.333 3.121
101.800 31.600 2.500 5.300 3.122
101.800 31.800 2.500 5.215 3.114
101.800 32.000 2.500 5.204 3.106
101.800 32.200 2.500 5.143 3.106
101.800 32.400 2.500 5.133 3.092
101.800 32.600 2.500 5.126 3.094
101.800 32.800 2.500 5.152 3.095
101.800 33.000 2.500 5.131 3.095
101.800 33.200 2.500 5.128 3.076
102.000 22.000 2.500 5.173 3.105
102.000 22.200 2.500 5.130 3.103
102.000 22.400 2.500 5.151 3.125
102.000 22.600 2.500 5.132 3.131
102.000 22.800 2.500 5.177 3.157
102.000 23.000 2.500 5.102 3.144
102.000 23.200 2.500 5.125 3.147
102.000 23.400 2.500 5.316 3.209
102.000 23.600 2.500 5.609 3.306
102.000 23.800 2.500 5.326 3.191
102.000 24.000 2.500 5.311 3.190
102.000 24.200 2.500 5.214 3.136
102.000 24.400 2.500 5.337 3.178
102.000 24.600 2.500 5.175 3.106
102.000 24.800 2.500 5.241 3.133
102.000 25.000 2.500 5.226 3.125
102.000 25.200 2.500 5.218 3.109
102.000 25.400 2.500 5.164 3.065
102.000 25.600 2.500 5.291 3.109
102.000 25.800 2.500 5.307 3.096
102.000 26.000 2.500 5.480 3.178
102.000 26.200 2.500 5.602 3.177
102.000 26.400 2.500 5.740 3.184
102.000 26.600 2.500 5.880 3.234
102.000 26.800 2.500 5.975 3.315
102.000 27.000 2.500 5.993 3.214
102.000 27.200 2.500 5.853 3.110
102.000 27.400 2.500 5.747 3.111
102.000 27.600 2.500 5.705 3.138
102.000 27.800 2.500 5.575 3.046
102.000 28.000 2.500 5.573 3.064
102.000 28.200 2.500 5.611 3.096
102.000 28.400 2.500 5.635 3.119
102.000 28.600 2.500 5.522 3.091
102.000 28.800 2.500 5.432 3.079
102.000 29.000 2.500 5.346 3.074
102.000 29.200 2.500 5.287 3.083
102.000 29.400 2.500 5.253 3.087
102.000 29.600 2.500 5.287 3.102
102.000 29.800 2.500 5.360 3.117
102.000 30.000 2.500 5.482 3.176
102.000 30.200 2.500 5.368 3.118
102.000 30.400 2.500 5.360 3.178
102.000 30.600 2.500 5.284 3.137
102.000 30.800 2.500 5.286 3.120
102.000 31.000 2.500 5.308 3.146
102.000 31.200 2.500 5.368 3.185
102.000 31.400 2.500 5.365 3.134
102.000 31.600 2.500 5.344 3.137
102.000 31.800 2.500 5.289 3.125
102.000 32.000 2.500 5.245 3.138
102.000 32.200 2.500 5.177 3.107
102.000 32.400 2.500 5.114 3.083
102.000 32.600 2.500 5.096 3.078
102.000 32.800 2.500 5.101 3.083
102.000 33.000 2.500 5.087 3.083
102.000 33.200 2.500 5.104 3.073
102.000 33.400 2.500 5.124 3.066
102.200 22.000 2.500 5.172 3.129
102.200 22.200 2.500 5.153 3.143
102.200 22.400 2.500 5.167 3.165
102.200 22.600 2.500 5.195 3.183
102.200 22.800 2.500 5.216 3.196
102.200 23.000 2.500 5.111 3.167
102.200 23.200 2.500 5.123 3.167
102.200 23.400 2.500 5.285 3.217
102.200 23.600 2.500 5.268 3.209
102.200 23.800 2.500 5.239 3.204
102.200 24.000 2.500 5.236 3.202
102.200 24.200 2.500 5.194 3.167
102.200 24.400 2.500 5.097 3.106
102.200 24.600 2.500 5.172 3.117
102.200 24.800 2.500 5.144 3.106
102.200 25.000 2.500 5.077 3.080
102.200 25.200 2.500 5.148 3.100
102.200 25.400 2.500 5.156 3.084
102.200 25.600 2.500 5.226 3.097
102.200 25.800 2.500 5.292 3.120
102.200 26.000 2.500 5.330 3.115
102.200 26.200 2.500 5.510 3.193
102.200 26.400 2.500 5.569 3.180
102.200 26.600 2.500 5.649 3.156
102.200 26.800 2.500 5.858 3.132
102.200 27.000 2.500 5.910 3.274
102.200 27.200 2.500 5.781 3.177
102.200 27.400 2.500 5.665 3.170
102.200 27.600 2.500 5.585 3.124
102.200 27.800 2.500 5.514 3.116
102.200 28.000 2.500 5.537 3.111
102.200 28.200 2.500 5.563 3.119
102.200 28.400 2.500 5.581 3.145
102.200 28.600 2.500 5.564 3.113
102.200 28.800 2.500 5.536 3.090
102.200 29.000 2.500 5.454 3.070
102.200 29.200 2.500 5.534 3.163
102.200 29.400 2.500 5.553 3.185
102.200 29.600 2.500 5.595 3.203
102.200 29.800 2.500 5.671 3.228
102.200 30.000 2.500 5.831 3.310
102.200 30.200 2.500 5.700 3.273
102.200 30.400 2.500 5.425 3.125
102.200 30.600 2.500 5.330 3.105
102.200 30.800 2.500 5.314 3.127
102.200 31.000 2.500 5.319 3.148
102.200 31.200 2.500 5.330 3.133
102.200 31.400 2.500 5.354 3.111
102.200 31.600 2.500 5.367 3.112
102.200 31.800 2.500 5.376 3.144
102.200 32.000 2.500 5.341 3.137
102.200 32.200 2.500 5.246 3.100
102.200 32.400 2.500 5.147 3.075
102.200 32.600 2.500 5.115 3.069
102.200 32.800 2.500 5.128 3.069
102.200 33.000 2.500 5.080 3.073
102.200 33.200 2.500 5.091 3.070
102.200 33.400 2.500 5.080 3.063
102.400 22.000 2.500 5.209 3.156
102.400 22.200 2.500 5.156 3.174
102.400 22.400 2.500 5.193 3.211
102.400 22.600 2.500 5.209 3.224
102.400 22.800 2.500 5.219 3.224
102.400 23.000 2.500 5.156 3.200
102.400 23.200 2.500 5.115 3.176
102.400 23.400 2.500 5.196 3.194
102.400 23.600 2.500 5.148 3.180
102.400 23.800 2.500 5.107 3.165
102.400 24.000 2.500 4.977 3.116
102.400 24.200 2.500 5.027 3.119
102.400 24.400 2.500 4.959 3.070
102.400 24.600 2.500 4.965 3.062
102.400 24.800 2.500 4.976 3.069
102.400 25.000 2.500 5.014 3.077
102.400 25.200 2.500 5.064 3.078
102.400 25.400 2.500 5.204 3.111
102.400 25.600 2.500 5.337 3.132
102.400 25.800 2.500 5.258 3.086
102.400 26.000 2.500 5.303 3.091
102.400 26.200 2.500 5.417 3.100
102.400 26.400 2.500 5.533 3.146
102.400 26.600 2.500 5.630 3.166
102.400 26.800 2.500 5.766 3.130
102.400 27.000 2.500 5.841 3.135
102.400 27.200 2.500 5.685 3.106
102.400 27.400 2.500 5.539 3.070
102.400 27.600 2.500 5.509 3.049
102.400 27.800 2.500 5.510 3.067
102.400 28.000 2.500 5.449 3.023
102.400 28.200 2.500 5.466 3.036
102.400 28.400 2.500 5.477 3.052
102.400 28.600 2.500 5.495 3.063
102.400 28.800 2.500 5.495 3.065
102.400 29.000 2.500 5.625 3.108
102.400 29.200 2.500 5.666 3.214
102.400 29.400 2.500 5.637 3.122
102.400 29.600 2.500 5.660 3.117
102.400 29.800 2.500 5.664 3.113
102.400 30.000 2.500 5.643 3.092
102.400 30.200 2.500 5.522 3.093
102.400 30.400 2.500 5.467 3.099
102.400 30.600 2.500 5.418 3.114
102.400 30.800 2.500 5.298 3.092
102.400 31.000 2.500 5.286 3.169
102.400 31.200 2.500 5.302 3.119
102.400 31.400 2.500 5.311 3.094
102.400 31.600 2.500 5.315 3.107
102.400 31.800 2.500 5.334 3.119
102.400 32.000 2.500 5.338 3.113
102.400 32.200 2.500 5.281 3.090
102.400 32.400 2.500 5.183 3.076
102.400 32.600 2.500 5.134 3.066
102.400 32.800 2.500 5.119 3.064
102.400 33.000 2.500 5.062 3.058
102.400 33.200 2.500 5.034 3.055
102.400 33.400 2.500 5.001 3.054
102.600 21.800 2.500 5.354 3.201
102.600 22.000 2.500 5.331 3.210
102.600 22.200 2.500 5.220 3.223
102.600 22.400 2.500 5.297 3.268
102.600 22.600 2.500 5.270 3.270
102.600 22.800 2.500 5.294 3.267
102.600 23.000 2.500 5.224 3.236
102.600 23.200 2.500 5.144 3.190
102.600 23.400 2.500 5.159 3.182
102.600 23.600 2.500 5.186 3.179
102.600 23.800 2.500 5.152 3.150
102.600 24.000 2.500 5.095 3.127
102.600 24.200 2.500 5.037 3.102
102.600 24.400 2.500 4.961 3.058
102.600 24.600 2.500 4.990 3.061
102.600 24.800 2.500 5.011 3.066
102.600 25.000 2.500 5.057 3.077
102.600 25.200 2.500 5.124 3.086
102.600 25.400 2.500 5.265 3.115
102.600 25.600 2.500 5.322 3.119
102.600 25.800 2.500 5.301 3.100
102.600 26.000 2.500 5.330 3.098
102.600 26.200 2.500 5.396 3.100
102.600 26.400 2.500 5.516 3.170
102.600 26.600 2.500 5.598 3.178
102.600 26.800 2.500 5.601 3.110
102.600 27.000 2.500 5.673 3.166
102.600 27.200 2.500 5.601 3.229
102.600 27.400 2.500 5.416 3.122
102.600 27.600 2.500 5.524 3.111
102.600 27.800 2.500 5.548 3.064
102.600 28.000 2.500 5.503 3.034
102.600 28.200 2.500 5.518 3.044
102.600 28.400 2.500 5.505 3.050
102.600 28.600 2.500 5.544 3.072
102.600 28.800 2.500 5.650 3.137
102.600 29.000 2.500 5.683 3.121
102.600 29.200 2.500 5.703 3.100
102.600 29.400 2.500 5.816 3.230
102.600 29.600 2.500 5.757 3.148
102.600 29.800 2.500 5.677 3.124
102.600 30.000 2.500 5.555 3.052
102.600 30.200 2.500 5.536 3.040
102.600 30.400 2.500 5.651 3.124
102.600 30.600 2.500 5.573 3.133
102.600 30.800 2.500 5.376 3.099
102.600 31.000 2.500 5.276 3.101
102.600 31.200 2.500 5.274 3.087
102.600 31.400 2.500 5.262 3.089
102.600 31.600 2.500 5.232 3.074
102.600 31.800 2.500 5.272 3.097
102.600 32.000 2.500 5.328 3.100
102.600 32.200 2.500 5.268 3.081
102.600 32.400 2.500 5.197 3.064
102.600 32.600 2.500 5.161 3.062
102.600 32.800 2.500 5.126 3.062
102.600 33.000 2.500 5.020 3.049
102.600 33.200 2.500 4.972 3.046
102.600 33.400 2.500 4.948 3.043
102.800 21.800 2.500 5.447 3.253
102.800 22.000 2.500 5.432 3.270
102.800 22.200 2.500 5.414 3.299
102.800 22.400 2.500 5.436 3.329
102.800 22.600 2.500 5.329 3.298
102.800 22.800 2.500 5.389 3.299
102.800 23.000 2.500 5.323 3.254
102.800 23.200 2.500 5.432 3.271
